시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명,비고,lng,lat
경상남도 창원마산회원구 구암동,1***,단독,8m미만,118.93,119.5,201512,10,"        17,500",1983.0,구암북13길,4. 마산회원구_단독다가구(매매),128.598540720472,35.255883242888
경상남도 창원마산회원구 구암동,4**,단독,8m미만,55.97,120.3,201603,28,"        17,800",1976.0,구암북15길,4. 마산회원구_단독다가구(매매),128.595391046668,35.2554810547925
경상남도 창원마산회원구 구암동,1*,단독,8m미만,72.59,121.4,201508,20,"        15,200",1978.0,구암서8길,4. 마산회원구_단독다가구(매매),128.594461622377,35.2500893623295
경상남도 창원마산회원구 구암동,1***,단독,25m미만,72.57,121.6,201507,6,"        16,800",1985.0,금강로,4. 마산회원구_단독다가구(매매),128.602415993555,35.2585721551254
경상남도 창원마산회원구 구암동,1***,단독,12m미만,122.62,124.0,201604,5,"        21,400",1983.0,구암북17길,4. 마산회원구_단독다가구(매매),128.595907570398,35.2569893861368
경상남도 창원마산회원구 구암동,1***,단독,8m미만,120.49,125.6,201604,19,"        18,300",1977.0,구암동정길,4. 마산회원구_단독다가구(매매),128.599726969735,35.252605119793
경상남도 창원마산회원구 구암동,2**,단독,12m미만,84.87,126.7,201606,14,"        21,250",1980.0,구암북9길,4. 마산회원구_단독다가구(매매),128.594985614215,35.2539387217773
경상남도 창원마산회원구 구암동,2**,단독,8m미만,94.82,128.0,201507,13,"        17,000",987.0,구암북15길,4. 마산회원구_단독다가구(매매),128.595391046668,35.2554810547925
경상남도 창원마산회원구 구암동,2**,단독,25m미만,134.44,128.9,201511,15,"        24,200",1983.0,금강로,4. 마산회원구_단독다가구(매매),128.602415993555,35.2585721551254
경상남도 창원마산회원구 구암동,1*,단독,8m미만,125.98,130.7,201511,4,"        14,000",1978.0,구암서2길,4. 마산회원구_단독다가구(매매),128.591956992386,35.2483054658466
경상남도 창원마산회원구 구암동,1***,단독,12m미만,493.93,133.1,201510,19,"        81,000",2013.0,구암북19길,4. 마산회원구_단독다가구(매매),128.594394245624,35.2553889322263
경상남도 창원마산회원구 구암동,2*,단독,12m미만,143.83,133.2,201510,16,"        30,000",1978.0,구암남2길,4. 마산회원구_단독다가구(매매),128.590792109298,35.2442052314066
경상남도 창원마산회원구 구암동,2*,단독,12m미만,242.64,133.2,201604,17,"        51,300",2006.0,구암남3길,4. 마산회원구_단독다가구(매매),128.591927183809,35.2459042616992
경상남도 창원마산회원구 구암동,2**,단독,8m미만,141.88,135.1,201511,10,"        21,400",,구암북16길,4. 마산회원구_단독다가구(매매),128.596089586943,35.2565052787707
경상남도 창원마산회원구 구암동,1*,단독,12m미만,124.8,135.8,201509,14,"        23,000",1977.0,구암서7길,4. 마산회원구_단독다가구(매매),128.5930180392,35.2492769042643
경상남도 창원마산회원구 구암동,2**,단독,8m미만,60.73,137.8,201507,21,"        12,000",1982.0,구암북9길,4. 마산회원구_단독다가구(매매),128.594985614215,35.2539387217773
경상남도 창원마산회원구 구암동,2**,단독,8m미만,60.73,137.8,201507,24,"        11,500",1982.0,구암북9길,4. 마산회원구_단독다가구(매매),128.594985614215,35.2539387217773
경상남도 창원마산회원구 구암동,1*,단독,8m미만,107.84,138.7,201606,3,"        18,000",1982.0,구암서3길,4. 마산회원구_단독다가구(매매),128.59155008186,35.248806585392
경상남도 창원마산회원구 구암동,*,단독,8m미만,101.39,139.0,201508,31,"        20,000",1970.0,구암서8길,4. 마산회원구_단독다가구(매매),128.594461622377,35.2500893623295
경상남도 창원마산회원구 구암동,1**,단독,8m미만,120.57,144.0,201606,20,"        18,100",1983.0,구암서9길,4. 마산회원구_단독다가구(매매),128.594942172793,35.250543826581
경상남도 창원마산회원구 구암동,8*,단독,8m미만,59.5,151.0,201601,6,"        14,000",1977.0,구암남16길,4. 마산회원구_단독다가구(매매),128.599429036169,35.2493462535449
경상남도 창원마산회원구 구암동,1***,단독,12m미만,142.76,151.0,201604,28,"        25,000",1988.0,구암남23길,4. 마산회원구_단독다가구(매매),128.602579728828,35.2519434458087
경상남도 창원마산회원구 구암동,9*,단독,8m미만,125.66,154.4,201512,26,"        17,100",1979.0,구암남15길,4. 마산회원구_단독다가구(매매),128.601583793467,35.2502069006685
경상남도 창원마산회원구 구암동,2**,단독,12m미만,131.63,155.6,201510,8,"        25,300",1979.0,구암북1길,4. 마산회원구_단독다가구(매매),128.59652838391,35.2543524040834
경상남도 창원마산회원구 구암동,1***,단독,8m미만,84.71,155.9,201510,30,"        16,800",1987.0,구암북19길,4. 마산회원구_단독다가구(매매),128.594394245624,35.2553889322263
경상남도 창원마산회원구 구암동,2**,단독,8m미만,164.68,160.8,201507,16,"        20,630",1987.0,구암북1길,4. 마산회원구_단독다가구(매매),128.59652838391,35.2543524040834
경상남도 창원마산회원구 구암동,1***,단독,8m미만,151.41,161.7,201605,6,"        23,500",1983.0,구암동1길,4. 마산회원구_단독다가구(매매),128.598995364624,35.2531758054785
경상남도 창원마산회원구 구암동,2*,단독,8m미만,150.12,163.6,201606,28,"        49,500",1984.0,3·15대로,4. 마산회원구_단독다가구(매매),128.567243350796,35.1987082724605
경상남도 창원마산회원구 구암동,2**,단독,12m미만,97.21,166.1,201604,2,"        23,950",1987.0,구암북9길,4. 마산회원구_단독다가구(매매),128.594985614215,35.2539387217773
경상남도 창원마산회원구 구암동,1*,단독,8m미만,177.44,168.7,201510,15,"        40,000",1997.0,구암서6길,4. 마산회원구_단독다가구(매매),128.591756286544,35.2485533309892
경상남도 창원마산회원구 구암동,8*,단독,12m미만,185.15,172.0,201602,1,"        42,000",2006.0,구암남16길,4. 마산회원구_단독다가구(매매),128.599429036169,35.2493462535449
경상남도 창원마산회원구 구암동,1***,단독,8m미만,131.76,175.0,201604,6,"        15,900",1978.0,구암동정길,4. 마산회원구_단독다가구(매매),128.599726969735,35.252605119793
경상남도 창원마산회원구 구암동,1*,단독,25m미만,126.95,176.9,201604,5,"        29,500",1986.0,구암서1길,4. 마산회원구_단독다가구(매매),128.596471607014,35.2500062597045
경상남도 창원마산회원구 구암동,9*,단독,12m미만,198.36,178.2,201509,21,"        40,000",1988.0,구암남11길,4. 마산회원구_단독다가구(매매),128.600690735241,35.2501748294502
경상남도 창원마산회원구 구암동,2**,단독,12m미만,180.52,182.0,201601,6,"        28,000",1986.0,구암북11길,4. 마산회원구_단독다가구(매매),128.596146518674,35.2558730374575
경상남도 창원마산회원구 구암동,*,단독,8m미만,84.4,183.05,201603,18,"        16,000",,구암서3길,4. 마산회원구_단독다가구(매매),128.59155008186,35.248806585392
경상남도 창원마산회원구 구암동,2**,단독,12m미만,199.07,184.9,201509,15,"        28,500",1986.0,구암북11길,4. 마산회원구_단독다가구(매매),128.596146518674,35.2558730374575
경상남도 창원마산회원구 구암동,2**,단독,8m미만,119.61,187.4,201509,2,"        25,400",1986.0,구암북8길,4. 마산회원구_단독다가구(매매),128.594096624736,35.2536114866035
경상남도 창원마산회원구 구암동,*,단독,8m미만,99.34,188.4,201507,13,"        20,500",1978.0,구암서9길,4. 마산회원구_단독다가구(매매),128.594942172793,35.250543826581
경상남도 창원마산회원구 구암동,2**,단독,12m미만,128.1,192.1,201507,9,"        20,000",1986.0,구암북8길,4. 마산회원구_단독다가구(매매),128.594096624736,35.2536114866035
경상남도 창원마산회원구 구암동,2**,단독,12m미만,77.88,200.2,201605,20,"        15,800",1983.0,구암북5길,4. 마산회원구_단독다가구(매매),128.592266289051,35.252424878991
경상남도 창원마산회원구 구암동,2**,단독,12m미만,157.17,202.0,201606,7,"        34,500",1986.0,구암북2길,4. 마산회원구_단독다가구(매매),128.595759050954,35.2544352831389
경상남도 창원마산회원구 구암동,8*,단독,8m미만,121.79,203.5,201601,26,"        20,000",,구암남16길,4. 마산회원구_단독다가구(매매),128.599429036169,35.2493462535449
경상남도 창원마산회원구 구암동,1*,단독,25m미만,105.06,204.5,201507,15,"        33,750",1982.0,구암서1길,4. 마산회원구_단독다가구(매매),128.596471607014,35.2500062597045
경상남도 창원마산회원구 구암동,1***,단독,8m미만,180.68,208.0,201604,8,"        31,300",1984.0,구암북1길,4. 마산회원구_단독다가구(매매),128.59652838391,35.2543524040834
경상남도 창원마산회원구 구암동,9*,단독,25m이상,254.07,210.86,201509,22,"        44,670",1979.0,3·15대로,4. 마산회원구_단독다가구(매매),128.567243350796,35.1987082724605
경상남도 창원마산회원구 구암동,1*,단독,12m미만,344.15,215.3,201605,5,"        63,600",1987.0,구암서2길,4. 마산회원구_단독다가구(매매),128.591956992386,35.2483054658466
경상남도 창원마산회원구 구암동,1***,단독,8m미만,479.82,267.4,201510,19,"        68,000",2013.0,구암동1길,4. 마산회원구_단독다가구(매매),128.598995364624,35.2531758054785
경상남도 창원마산회원구 구암동,1***,단독,12m미만,462.03,293.0,201604,25,"        89,500",2013.0,구암남21길,4. 마산회원구_단독다가구(매매),128.602339018773,35.25158659371
경상남도 창원마산회원구 내서읍 삼계리,4**,다가구,25m미만,399.69,188.0,201605,2,"        75,228",,삼계본동2길,4. 마산회원구_단독다가구(매매),128.498311595595,35.2307215167658
경상남도 창원마산회원구 내서읍 삼계리,3*,다가구,25m미만,438.71,199.7,201602,11,"        58,500",1999.0,삼풍로,4. 마산회원구_단독다가구(매매),128.501775497945,35.2319250033219
경상남도 창원마산회원구 내서읍 삼계리,*,다가구,12m미만,303.87,202.7,201512,10,"        59,000",2012.0,삼계11길,4. 마산회원구_단독다가구(매매),128.50370982667,35.2380734225213
경상남도 창원마산회원구 내서읍 삼계리,6**,다가구,8m미만,351.23,227.0,201509,30,"        56,900",,삼계9길,4. 마산회원구_단독다가구(매매),128.499611016337,35.2329661948001
경상남도 창원마산회원구 내서읍 삼계리,5**,다가구,8m미만,337.88,248.0,201603,16,"        65,400",2011.0,삼계본동2길,4. 마산회원구_단독다가구(매매),128.498311595595,35.2307215167658
경상남도 창원마산회원구 내서읍 삼계리,4**,다가구,8m미만,357.48,265.0,201511,2,"        59,800",2012.0,삼계본동1길,4. 마산회원구_단독다가구(매매),128.498217346224,35.2327758999712
경상남도 창원마산회원구 내서읍 삼계리,5**,다가구,8m미만,506.5,310.0,201601,20,"        89,500",2011.0,삼계본동2길,4. 마산회원구_단독다가구(매매),128.498311595595,35.2307215167658
경상남도 창원마산회원구 내서읍 삼계리,3*,다가구,12m미만,415.47,323.9,201508,21,"        62,000",1998.0,삼계로,4. 마산회원구_단독다가구(매매),128.875752037786,35.2627003777977
경상남도 창원마산회원구 내서읍 삼계리,3**,다가구,8m미만,372.04,389.0,201511,18,"        67,990",2013.0,숲속로,4. 마산회원구_단독다가구(매매),128.492947806621,35.2216820606058
경상남도 창원마산회원구 내서읍 삼계리,6**,다가구,8m미만,396.36,426.0,201508,6,"        84,000",2013.0,삼계7길,4. 마산회원구_단독다가구(매매),128.501112386434,35.2310367622705
경상남도 창원마산회원구 내서읍 삼계리,9**,다가구,8m미만,62.52,447.0,201606,21,"        12,900",2015.0,숲속로,4. 마산회원구_단독다가구(매매),128.492947806621,35.2216820606058
경상남도 창원마산회원구 내서읍 삼계리,4**,단독,8m미만,157.88,138.0,201601,25,"        40,700",,삼계본동2길,4. 마산회원구_단독다가구(매매),128.498311595595,35.2307215167658
경상남도 창원마산회원구 내서읍 삼계리,*,단독,12m미만,222.0,203.7,201508,21,"        32,000",2001.0,삼계11길,4. 마산회원구_단독다가구(매매),128.50370982667,35.2380734225213
경상남도 창원마산회원구 내서읍 삼계리,1***,단독,8m미만,151.4,205.0,201510,2,"        30,000",2011.0,삼계로,4. 마산회원구_단독다가구(매매),128.875752037786,35.2627003777977
경상남도 창원마산회원구 내서읍 삼계리,5**,단독,8m미만,157.35,220.0,201604,26,"        37,700",1989.0,삼계본동3길,4. 마산회원구_단독다가구(매매),128.497075828166,35.2301139593066
경상남도 창원마산회원구 내서읍 삼계리,3*,단독,25m미만,344.04,233.0,201606,2,"        68,000",1998.0,삼풍로,4. 마산회원구_단독다가구(매매),128.501775497945,35.2319250033219
경상남도 창원마산회원구 내서읍 삼계리,1***,단독,8m미만,117.87,333.14,201603,2,"        43,054",2015.0,삼계로,4. 마산회원구_단독다가구(매매),128.875752037786,35.2627003777977
경상남도 창원마산회원구 내서읍 삼계리,1***,단독,8m미만,122.26,424.0,201511,1,"        24,760",1970.0,삼계로,4. 마산회원구_단독다가구(매매),128.875752037786,35.2627003777977
경상남도 창원마산회원구 내서읍 삼계리,3**,단독,25m이상,1303.2,1150.0,201507,1,"       172,000",2003.0,경남대로,4. 마산회원구_단독다가구(매매),128.50187644095,35.5202094921405
경상남도 창원마산회원구 내서읍 상곡리,1**,단독,12m미만,112.5,190.7,201603,31,"        17,000",2002.0,상곡안길,4. 마산회원구_단독다가구(매매),128.501282063322,35.244207056181
경상남도 창원마산회원구 내서읍 상곡리,1**,단독,8m미만,64.0,212.0,201604,26,"        10,000",1900.0,상곡로,4. 마산회원구_단독다가구(매매),128.49798164744,35.2472075522456
