시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,NO,동,매수자,매도자,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
경상남도 창원시 의창구 서상동,649,649,0,중동대동다숲,84.9338,202407,22,"35,000",9,2005,팔용로 512,713.0,107,개인,개인,-,중개거래,경남 창원시 의창구,24.10.21,아파트
경상남도 창원시 의창구 명서동,27,27,0,명곡두산위브,84.99,202407,23,"46,000",9,2010,도계로 136,712.0,204,개인,개인,-,중개거래,경남 창원시 의창구,24.10.25,아파트
경상남도 창원시 의창구 팔용동,123-1,123,1,벽산블루밍A,59.97,202407,23,"24,800",13,2000,반계로 104-9,711.0,202,개인,개인,-,중개거래,경남 창원시 의창구,24.08.23,아파트
경상남도 창원시 의창구 북면 감계리,227-1,227,1,창원감계힐스테이트3차,84.7395,202407,23,"27,400",8,2014,감계로 259,710.0,302,개인,개인,-,중개거래,경남 창원시 의창구,24.08.28,아파트
경상남도 창원시 의창구 동읍 용잠리,233-9,233,9,춘광파크맨션2,61.73,202407,23,"5,000",4,1991,용잠로41번길 17-7,709.0,201,개인,개인,-,중개거래,경남 창원시성산구,24.07.29,아파트
경상남도 창원시 의창구 북면 감계리,232-1,232,1,감계아내에코프리미엄2차,70.8981,202407,23,"29,613",4,2019,감계로 342,708.0,207동,개인,법인,-,직거래,-,24.08.23,아파트
경상남도 창원시 의창구 팔용동,124-2,124,2,대동중앙,59.9,202407,24,"21,500",3,1993,반계로 101,707.0,103,개인,개인,-,중개거래,경남 창원시 의창구,24.08.29,아파트
경상남도 창원시 의창구 동읍 용정리,20-13,20,13,성진까치빌라트5,53.46,202407,24,"7,500",5,1997,용정길46번길 53,706.0,1,개인,개인,-,중개거래,경남 창원시 의창구,24.08.30,아파트
경상남도 창원시 의창구 중동,790,790,0,창원중동유니시티1단지,84.3838,202407,24,"79,500",11,2019,중동로 34,705.0,-,개인,개인,-,중개거래,경남 창원시의창구,-,아파트
경상남도 창원시 의창구 동정동,288,288,0,동정오성아파트,41.79,202407,24,"11,300",8,1996,서상로 27,704.0,101,개인,개인,-,중개거래,"경남 창원시 의창구, 경남 함안군",24.10.02,아파트
경상남도 창원시 의창구 북면 무동리,122-1,122,1,휴먼빌2단지,84.994,202407,31,"21,000",13,2013,동곡로 35,671.0,202,개인,개인,-,직거래,-,24.08.30,아파트
경상남도 창원시 의창구 북면 감계리,232-1,232,1,감계아내에코프리미엄2차,84.8776,202407,31,"34,568",8,2019,감계로 342,670.0,215동,개인,법인,-,직거래,-,24.09.06,아파트
경상남도 창원시 의창구 북면 감계리,229-1,229,1,휴먼빌,59.97,202407,31,"21,500",11,2014,감계로 297,669.0,108,개인,개인,-,중개거래,경남 창원시 의창구,24.08.22,아파트
경상남도 창원시 의창구 팔용동,123-1,123,1,벽산블루밍A,59.97,202407,31,"25,000",9,2000,반계로 104-9,668.0,204,개인,개인,-,중개거래,경남 창원시 의창구,24.10.31,아파트
경상남도 창원시 의창구 봉곡동,66,66,0,늘푸른마을코오롱,84.384,202407,31,"26,000",1,1999,지귀로95번길 7,667.0,104,개인,개인,-,중개거래,경남 창원시 의창구,24.11.15,아파트
경상남도 창원시 의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,68.9762,202407,26,"23,500",21,2017,감계로 233,698.0,416동,개인,개인,-,중개거래,경남 창원시 의창구,24.08.20,아파트
경상남도 창원시 의창구 동정동,305-3,305,3,무학,79.66,202407,26,"13,600",4,1990,의창대로139번길 23,697.0,1,개인,개인,-,중개거래,경남 창원시 의창구,24.08.09,아파트
경상남도 창원시 의창구 명서동,27,27,0,명곡두산위브,126.01,202407,26,"61,700",9,2011,도계로 135,696.0,121,개인,개인,-,중개거래,경남 창원시 의창구,24.09.20,아파트
경상남도 창원시 의창구 중동,790,790,0,창원중동유니시티1단지,84.3838,202407,26,"80,000",11,2019,중동로 34,695.0,103동,개인,개인,-,중개거래,경남 창원시 의창구,24.10.31,아파트
경상남도 창원시 의창구 중동,790,790,0,창원중동유니시티1단지,84.3838,202407,26,"81,700",9,2019,중동로 34,694.0,101동,개인,개인,-,중개거래,경남 창원시 의창구,24.10.22,아파트
경상남도 창원시 의창구 북면 무동리,104-1,104,1,창원무동STX칸1차,84.99,202407,26,"22,000",15,2015,무동서로 76,693.0,101,개인,개인,-,중개거래,경남 창원시 의창구,24.10.25,아파트
경상남도 창원시 의창구 팔용동,124-1,124,1,극동,59.34,202407,26,"18,800",13,1994,팔용로 446,692.0,107,개인,개인,-,중개거래,경남 창원시 의창구,24.09.02,아파트
경상남도 창원시 의창구 중동,786,786,0,창원중동유니시티3단지,84.7886,202407,27,"79,500",15,2019,중동로 77,691.0,309동,개인,개인,-,중개거래,경남 창원시 의창구,24.12.26,아파트
경상남도 창원시 의창구 중동,790,790,0,창원중동유니시티1단지,99.1742,202407,27,"92,500",22,2019,중동로 34,690.0,-,개인,개인,-,중개거래,경남 창원시의창구,-,아파트
경상남도 창원시 의창구 중동,790,790,0,창원중동유니시티1단지,84.1031,202407,27,"79,500",15,2019,중동로 34,689.0,109동,개인,개인,-,중개거래,경남 창원시 의창구,24.11.29,아파트
경상남도 창원시 의창구 팔용동,35-1,35,1,힐스테이트아티움시티,84.8605,202407,27,"53,700",27,2020,창원대로397번길 11,688.0,102,개인,개인,-,중개거래,경남 창원시 의창구,24.11.13,아파트
경상남도 창원시 의창구 서상동,649,649,0,중동대동다숲,84.9338,202407,29,"34,900",8,2005,팔용로 512,682.0,-,개인,개인,20241122,중개거래,경남 창원시 의창구,-,아파트
경상남도 창원시 의창구 서상동,649,649,0,중동대동다숲,84.9338,202407,29,"34,900",8,2005,팔용로 512,681.0,102,개인,개인,-,중개거래,경남 창원시 의창구,24.12.30,아파트
경상남도 창원시 의창구 북면 무동리,104-1,104,1,창원무동STX칸1차,84.99,202407,29,"21,500",12,2015,무동서로 76,680.0,108,개인,개인,-,중개거래,경남 창원시 의창구,24.09.13,아파트
경상남도 창원시 의창구 북면 무동리,124-1,124,1,창원무동센텀파라디아,59.9932,202407,29,"20,500",2,2018,무동서로 24,679.0,108동,개인,개인,-,중개거래,경남 창원시 의창구,24.08.27,아파트
경상남도 창원시 의창구 북면 감계리,229-1,229,1,휴먼빌,84.93,202407,29,"26,500",15,2014,감계로 297,678.0,103,개인,개인,-,중개거래,경남 창원시 의창구,24.09.30,아파트
경상남도 창원시 의창구 동읍 신방리,52,52,0,대한,59.88,202407,30,"7,000",7,1997,신방로 17,677.0,-,개인,개인,-,직거래,-,24.08.02,아파트
경상남도 창원시 의창구 중동,786,786,0,창원중동유니시티3단지,59.9622,202407,30,"56,000",5,2019,중동로 77,676.0,303동,개인,개인,-,중개거래,경남 창원시 의창구,24.09.19,아파트
경상남도 창원시 의창구 명서동,27,27,0,명곡두산위브,117.26,202407,30,"56,150",3,2010,도계로 135,675.0,107,개인,개인,-,중개거래,경남 창원시 의창구,24.08.26,아파트
경상남도 창원시 의창구 봉곡동,66,66,0,늘푸른마을코오롱,59.369,202407,30,"22,700",3,1999,서곡길 133,674.0,107,개인,개인,-,중개거래,경남 창원시 의창구,24.09.11,아파트
경상남도 창원시 의창구 동읍 용잠리,1153-12,1153,12,라푸름,71.9341,202407,30,"12,900",7,2017,용잠로35번길 3,673.0,-,개인,법인,-,중개거래,경남 창원시 의창구,24.10.29,아파트
경상남도 창원시 의창구 중동,788,788,0,창원중동유니시티4단지,84.7171,202407,30,"80,000",19,2019,중동로 78,672.0,-,개인,개인,-,중개거래,경남 창원시의창구,-,아파트
경상남도 창원시 의창구 북면 무동리,124-1,124,1,창원무동센텀파라디아,84.9972,202407,13,"31,500",17,2018,무동서로 24,762.0,112동,개인,개인,-,중개거래,경남 창원시 의창구,24.09.02,아파트
경상남도 창원시 의창구 팔용동,125,125,0,벽산블루밍C단지,59.97,202407,13,"24,500",2,1999,남산로 20,761.0,302,개인,개인,-,중개거래,경남 창원시 의창구,24.09.25,아파트
경상남도 창원시 의창구 서상동,649,649,0,중동대동다숲,84.8736,202407,13,"32,000",3,2005,팔용로 512,760.0,102,개인,개인,-,중개거래,경남 창원시 의창구,24.09.30,아파트
경상남도 창원시 의창구 중동,790,790,0,창원중동유니시티1단지,59.9816,202407,13,"53,500",2,2019,중동로 34,759.0,106동,개인,개인,-,중개거래,경남 창원시 의창구,24.08.26,아파트
경상남도 창원시 의창구 북면 감계리,227-2,227,2,감계아내에코프리미엄1차,84.8042,202407,13,"27,500",20,2014,감계로 277,758.0,112,개인,개인,-,중개거래,경남 창원시 의창구,24.08.30,아파트
경상남도 창원시 의창구 팔용동,35-1,35,1,힐스테이트아티움시티,84.8605,202407,14,"51,500",25,2020,창원대로397번길 11,757.0,102,개인,개인,-,중개거래,경남 창원시 의창구,24.08.12,아파트
경상남도 창원시 의창구 동읍 용정리,21-7,21,7,동부산훼미리타운5차,59.8579,202407,14,"11,400",2,2000,용정길46번길 24,756.0,-,개인,개인,-,중개거래,경남 창원시의창구,24.08.01,아파트
경상남도 창원시 의창구 명서동,27,27,0,명곡두산위브,103.58,202407,15,"55,200",5,2011,도계로 135,755.0,122,개인,개인,-,중개거래,경남 창원시 의창구,24.10.31,아파트
경상남도 창원시 의창구 북면 무동리,123-1,123,1,휴먼빌1단지,84.994,202407,15,"19,700",7,2013,동곡로 33,754.0,107,개인,개인,-,중개거래,경남 창원시 의창구,24.08.12,아파트
경상남도 창원시 의창구 중동,790,790,0,창원중동유니시티1단지,84.1031,202407,15,"81,300",10,2019,중동로 34,753.0,112동,개인,개인,-,중개거래,경남 창원시의창구,24.08.07,아파트
경상남도 창원시 의창구 중동,790,790,0,창원중동유니시티1단지,84.1031,202407,15,"81,300",10,2019,중동로 34,752.0,-,개인,개인,20240716,중개거래,경남 창원시의창구,-,아파트
경상남도 창원시 의창구 중동,786,786,0,창원중동유니시티3단지,84.7886,202407,21,"73,000",2,2019,중동로 77,719.0,306동,개인,개인,-,중개거래,"경남 창원시 성산구, 경남 창원시 의창구",24.09.30,아파트
경상남도 창원시 의창구 팔용동,124-2,124,2,대동중앙,59.9,202407,21,"20,000",8,1993,반계로 101,718.0,108,개인,개인,-,중개거래,경남 창원시 의창구,24.10.21,아파트
경상남도 창원시 의창구 서상동,649,649,0,중동대동다숲,84.9715,202407,22,"41,200",9,2005,팔용로 512,717.0,109,개인,개인,-,중개거래,경남 창원시 의창구,24.08.30,아파트
경상남도 창원시 의창구 동읍 용잠리,208-11,208,11,춘광파크맨션1,73.93,202407,22,"4,900",1,1990,용잠로35번길 12-7,716.0,1,개인,개인,-,중개거래,"경남 창원시 마산회원구, 경남 창원시 의창구",24.09.02,아파트
경상남도 창원시 의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,68.9762,202407,22,"22,500",2,2017,감계로 233,715.0,416동,개인,개인,-,중개거래,경남 창원시 의창구,24.11.18,아파트
경상남도 창원시 의창구 도계동,414-9,414,9,무지개파크,62.93,202407,31,"12,000",1,1990,도계로83번길 14-20,666.0,-,개인,개인,-,중개거래,경남 창원시 의창구,24.09.19,아파트
경상남도 창원시 의창구 중동,788,788,0,창원중동유니시티4단지,59.9622,202407,31,"58,000",20,2019,중동로 78,665.0,406동,개인,개인,-,중개거래,경남 창원시 의창구,24.10.31,아파트
경상남도 창원시 의창구 중동,785,785,0,창원중동유니시티2단지,59.9816,202407,31,"59,500",29,2019,중동로 33,664.0,-,개인,개인,-,중개거래,경남 창원시의창구,-,아파트
경상남도 창원시 의창구 대산면 가술리,108-1,108,1,해강그린,57.24,202407,31,"4,500",14,1994,진산대로 437,663.0,-,개인,개인,-,중개거래,경남 김해시,24.08.05,아파트
경상남도 창원시 의창구 서상동,649,649,0,중동대동다숲,84.9338,202407,15,"34,300",5,2005,팔용로 512,751.0,-,개인,개인,-,중개거래,경남 창원시의창구,-,아파트
경상남도 창원시 의창구 중동,786,786,0,창원중동유니시티3단지,100.3072,202407,15,"92,500",37,2019,중동로 77,750.0,306동,개인,개인,-,중개거래,경남 창원시 의창구,24.11.11,아파트
경상남도 창원시 의창구 동읍 용잠리,250,250,0,삼진,52.15,202407,16,"3,550",5,1989,의창대로915번길 8,749.0,2,개인,개인,-,중개거래,경남 창원시의창구,24.07.31,아파트
경상남도 창원시 의창구 서상동,11-5,11,5,무학서문마을,84.93,202407,16,"27,700",3,1999,서상로12번길 83-15,748.0,-,개인,개인,-,중개거래,경남 창원시 의창구,24.08.20,아파트
경상남도 창원시 의창구 동읍 용잠리,468,468,0,동읍다숲아파트,59.88,202407,16,"17,900",4,2016,용잠로 19,747.0,102동,개인,개인,-,중개거래,경남 창원시 의창구,24.08.06,아파트
경상남도 창원시 의창구 팔용동,125,125,0,벽산블루밍C단지,59.97,202407,9,"26,800",12,1999,남산로 20,778.0,302,개인,개인,-,중개거래,경남 창원시 의창구,24.10.31,아파트
경상남도 창원시 의창구 북면 신촌리,905-24,905,24,춘광2,59.81,202407,9,"6,500",12,1995,신촌본포로 12-13,777.0,501,개인,개인,-,중개거래,경남 창원시 의창구,24.07.09,아파트
경상남도 창원시 의창구 소답동,147-1,147,1,청송빌라,59.965,202407,10,"8,000",3,1991,읍성로89번길 26,776.0,-,개인,개인,-,직거래,-,24.08.09,아파트
경상남도 창원시 의창구 중동,785,785,0,창원중동유니시티2단지,99.1742,202407,10,"92,000",18,2019,중동로 33,775.0,201동,개인,개인,-,중개거래,경남 창원시 의창구,24.08.14,아파트
경상남도 창원시 의창구 북면 감계리,232-1,232,1,감계아내에코프리미엄2차,84.5002,202407,10,"34,562",10,2019,감계로 342,774.0,212동,개인,법인,-,직거래,-,24.08.13,아파트
경상남도 창원시 의창구 명서동,27,27,0,명곡두산위브,137.86,202407,11,"59,500",11,2010,도계로 135,773.0,101,개인,개인,-,중개거래,경남 창원시 의창구,24.08.21,아파트
경상남도 창원시 의창구 북면 무동리,122-1,122,1,휴먼빌2단지,84.994,202407,11,"20,000",12,2013,동곡로 35,772.0,205,개인,개인,-,중개거래,경남 창원시 의창구,24.08.12,아파트
경상남도 창원시 의창구 중동,790,790,0,창원중동유니시티1단지,99.1742,202407,11,"84,000",1,2019,중동로 34,771.0,109동,개인,개인,-,중개거래,경남 창원시 의창구,24.10.02,아파트
경상남도 창원시 의창구 북면 감계리,225-2,225,2,창원감계푸르지오,72.8583,202407,11,"25,800",17,2017,감계로 221,770.0,101동,개인,개인,-,중개거래,경남 창원시 의창구,24.08.19,아파트
경상남도 창원시 의창구 동읍 용정리,21-7,21,7,동부산훼미리타운5차,59.8579,202407,11,"10,500",1,2000,용정길46번길 24,769.0,-,개인,개인,-,중개거래,경남 창원시의창구,24.07.25,아파트
경상남도 창원시 의창구 북면 감계리,225-2,225,2,창원감계푸르지오,72.8583,202407,12,"25,950",15,2017,감계로 221,768.0,-,개인,개인,20240712,중개거래,경남 창원시의창구,-,아파트
경상남도 창원시 의창구 명서동,27,27,0,명곡두산위브,103.49,202407,12,"55,700",10,2011,도계로 135,767.0,-,개인,개인,-,중개거래,경남 창원시의창구,-,아파트
경상남도 창원시 의창구 동정동,277,277,0,흥한웰가,116.95,202407,12,"35,000",6,2004,천주로 33,766.0,-,개인,개인,20240718,중개거래,경남 창원시의창구,-,아파트
